,Time,Predicted Quantity,Lower Bound,Higher Boundary
8167,2018-07-31,19.04975399435194,-2.609141074400307,40.645042074464044
8168,2018-11-30,10.630061882942867,3.587391015693527,18.12192107273296
8169,2015-07-31,43.11204016382546,21.696374805920968,65.92334601117611
8170,2018-11-30,49.03309823131795,28.617402152592973,67.32934800552363
8171,2017-06-30,4.253816075272303,2.2956131966647506,6.258291524208431
8172,2016-02-29,11.228431559196363,10.42208817072923,11.96606607114396
8173,2018-03-31,14.622984613912823,8.728416919053888,21.379889978743215
8174,2018-11-30,136.15668595493418,86.4094510918216,182.00784423050624
8175,2018-06-30,2.0725161926957076,-1.063661222891939,4.729969470714637
8176,2013-03-31,10.14628755196793,10.146287551101292,10.146287552954123
8177,2015-10-31,-71.10671286856224,-71.10671286864543,-71.1067128684752
8178,2017-01-31,-1.314099441798469,-1.3140994433299908,-1.3140994402744088
8179,2018-11-30,111.48942251909442,74.7673564933882,146.06005558727756
8180,2015-12-31,74.25476701880585,74.25476701795732,74.25476701972228
8181,2018-09-30,5.232758986886256,1.6576505933050398,8.535160603950914
8182,2014-05-31,5.0,4.999999993630081,5.000000006732215
8183,2018-11-30,7.636390273814916,4.009199293125642,10.942079102120854
8184,2018-11-30,62.26966452257777,38.79661875477767,88.0390501656494
8185,2018-10-31,3.171136778554472,0.6299505727758108,5.624797335492704
8186,2018-11-30,996.6854688099844,895.0524350351351,1099.2739928040853
8187,2015-06-30,7.500032732667147,1.9322587782601166,12.386285051206343
8188,2018-11-30,160.80018900695418,125.23920409277707,195.75533000997547
